scan_index,step,angle_deg,distance_cm
1,5925,160.75,6.91
1,5950,162.95,6.91
1,5975,165.15,6.91
1,6000,167.34,6.91
1,6025,169.54,6.93
1,6050,171.74,6.91
1,6075,173.94,6.91
1,6100,176.13,6.91
1,6125,178.33,6.89
1,6150,180.53,6.89
1,6175,182.72,6.91
1,6200,184.92,6.91
1,6225,187.12,6.91
1,6250,189.32,6.91
1,6275,191.51,6.89
1,6300,193.71,6.89
1,6325,195.91,6.93
1,6350,198.11,6.91
1,6375,200.3,6.91
1,6400,202.5,6.91
1,6425,204.7,6.91
1,6450,206.89,6.89
1,6475,209.09,6.91
1,6500,211.29,6.91
1,6525,213.49,6.89
1,6550,215.68,6.91
1,6575,217.88,7.8
1,6600,220.08,7.8
1,6625,222.28,7.8
1,6650,224.47,7.8
1,6675,226.67,7.8
1,6700,228.87,7.8
1,6725,231.06,7.79
1,6750,233.26,7.8
1,6775,235.46,8.7
1,6800,237.66,8.7
1,6825,239.85,8.68
1,6850,242.05,8.68
1,6875,244.25,9.28
1,6900,246.45,9.28
1,6925,248.64,9.28
1,6950,250.84,7.49
1,6975,253.04,6.6
1,7000,255.23,7.51
1,7025,257.43,6.62
1,7050,259.63,7.51
1,7075,261.83,7.51
1,7100,264.02,7.51
1,7125,266.22,7.49
1,7150,268.42,7.51
1,7175,270.62,7.49
1,7200,272.81,7.51
1,7225,275.01,7.49
1,7250,277.21,7.49
1,7275,279.4,7.51
1,7300,281.6,7.49
1,7325,283.8,8.39
1,7350,286.0,8.4
1,7375,288.19,8.4
1,7400,290.39,8.4
1,7425,292.59,9.3
1,7450,294.79,9.28
1,7475,296.98,9.3
1,7500,299.18,9.3
1,7525,301.38,9.28
1,7550,303.57,9.3
1,7575,305.77,10.19
1,7600,307.97,10.19
1,7625,310.17,10.19
1,7650,312.36,10.17
1,7675,314.56,10.19
1,7700,316.76,10.17
1,7725,318.96,10.17
1,7750,321.15,10.17
1,7775,323.35,10.17
1,7800,325.55,8.09
1,7825,327.74,7.2
1,7850,329.94,7.2
1,7875,332.14,7.22
1,7900,334.34,7.22
1,7925,336.53,7.2
1,7950,338.73,7.2
1,7975,340.93,7.2
1,8000,343.13,7.19
1,8025,345.32,8.11
1,8050,347.52,8.09
