scan_index,step,angle_deg,distance_cm
2,9675,130.34,13.15
2,9700,132.54,14.05
2,9725,134.74,11.08
2,9750,136.93,11.06
2,9775,139.13,11.95
2,9800,141.33,9.88
2,9825,143.53,9.88
2,9850,145.72,9.9
2,9875,147.92,9.88
2,9900,150.12,10.77
2,9925,152.31,10.77
2,9950,154.51,11.64
2,9975,156.71,9.59
2,10000,158.91,9.57
2,10025,161.1,9.59
2,10050,163.3,9.59
2,10075,165.5,9.59
2,10100,167.7,9.57
2,10125,169.89,10.48
2,10150,172.09,11.37
2,10175,174.29,12.26
2,10200,176.48,12.26
2,10225,178.68,13.15
2,10250,180.88,13.15
2,10275,183.08,11.06
2,10300,185.27,11.06
2,10325,187.47,11.08
2,10350,189.67,14.03
2,10375,191.87,14.05
2,10400,194.06,14.03
2,10425,196.26,14.05
2,10450,198.46,13.14
2,10475,200.65,13.15
2,10500,202.85,13.15
2,10525,205.05,12.28
2,10550,207.25,12.26
2,10575,209.44,11.37
2,10600,211.64,10.46
2,10625,213.84,9.6
2,10650,216.04,9.57
2,10675,218.23,9.59
2,10700,220.43,9.59
2,10725,222.63,9.59
2,10750,224.82,12.57
2,10775,227.02,11.68
2,10800,229.22,11.66
2,10825,231.42,11.66
2,10850,233.61,10.75
2,10875,235.81,10.77
2,10900,238.01,10.79
2,10925,240.21,10.79
2,11025,248.99,14.05
2,11050,251.19,13.14
2,11075,253.39,13.14
2,11100,255.59,12.28
2,11125,257.78,11.37
2,11150,259.98,10.5
2,11175,262.18,10.48
2,11200,264.38,10.48
2,11225,266.57,9.59
2,11250,268.77,9.59
2,11275,270.97,9.57
2,11300,273.16,9.57
2,11325,275.36,9.59
2,11350,277.56,9.57
2,11375,279.76,9.59
2,11400,281.95,9.59
2,11425,284.15,9.6
2,11450,286.35,9.59
2,11475,288.54,9.59
2,11500,290.74,9.59
2,11525,292.94,9.59
2,11550,295.14,9.59
2,11575,297.33,9.59
2,11600,299.53,9.59
2,11625,301.73,9.59
2,11650,303.93,9.59
2,11675,306.12,9.57
2,11700,308.32,10.48
2,11725,310.52,10.48
2,11750,312.71,10.46
2,11775,314.91,11.37
2,11800,317.11,12.25
2,11825,319.31,13.15
2,11850,321.5,14.05
2,11875,323.7,11.95
2,11900,325.9,12.85
2,11925,328.1,12.85
2,11950,330.29,9.88
2,11975,332.49,9.88
2,12000,334.69,9.88
2,12025,336.88,10.79
2,12050,339.08,10.77
2,12075,341.28,10.77
2,12100,343.48,11.68
2,12125,345.67,12.57
2,12150,347.87,8.71
2,12175,350.07,8.7
2,12200,352.27,9.59
2,12225,354.46,9.59
2,12250,356.66,9.57
2,12275,358.86,9.59
3,12300,1.05,9.59
3,12325,3.25,9.59
3,12350,5.45,9.59
3,12375,7.65,9.59
3,12400,9.84,9.59
3,12425,12.04,9.59
3,12450,14.24,9.59
3,12475,16.44,9.59
3,12500,18.63,9.6
3,12525,20.83,9.55
3,12550,23.03,9.59
3,12575,25.22,9.59
3,12600,27.42,8.7
3,12625,29.62,8.7
3,12650,31.82,9.59
3,12675,34.01,11.64
3,12700,36.21,11.68
3,12725,38.41,10.77
3,12750,40.61,9.88
3,12775,42.8,9.88
3,12800,45.0,9.88
3,12825,47.2,9.88
3,12850,49.39,11.95
3,12875,51.59,11.06
3,12900,53.79,11.08
3,12925,55.99,11.08
3,12950,58.18,13.15
3,12975,60.38,12.25
3,13000,62.58,12.25
3,13025,64.78,11.35
3,13050,66.97,10.48
3,13075,69.17,10.48
3,13100,71.37,9.59
3,13125,73.56,9.59
3,13150,75.76,9.59
3,13175,77.96,9.59
3,13200,80.16,12.57
3,13225,82.35,9.59
3,13250,84.55,9.59
3,13275,86.75,9.59
3,13300,88.95,9.59
3,13325,91.14,12.57
3,13350,93.34,12.57
3,13375,95.54,12.55
3,13400,97.73,12.55
3,13425,99.93,8.7
3,13450,102.13,9.57
3,13475,104.33,8.7
3,13500,106.52,8.7
3,13525,108.72,9.59
3,13550,110.92,9.59
3,13575,113.12,9.6
3,13600,115.31,9.59
3,13625,117.51,9.59
3,13650,119.71,9.57
3,13675,121.9,9.57
3,13700,124.1,9.57
3,13725,126.3,10.48
3,13750,128.5,11.35
3,13775,130.69,12.26
3,13800,132.89,13.15
3,13825,135.09,11.06
3,13850,137.29,11.08
3,13875,139.48,11.95
3,13900,141.68,9.88
3,13925,143.88,9.88
3,13950,146.07,9.88
3,13975,148.27,9.86
