scan_index,step,angle_deg,distance_cm
5,23800,291.8,8.09
5,23825,293.99,9.0
5,23850,296.19,8.09
5,23875,298.39,8.39
5,23900,300.59,7.51
5,23925,302.78,7.51
5,23950,304.98,6.62
5,23975,307.18,6.62
5,24000,309.38,6.62
5,24025,311.57,6.6
5,24050,313.77,6.62
5,24075,315.97,6.62
5,24100,318.16,6.6
5,24125,320.36,6.6
5,24150,322.56,6.6
5,24175,324.76,6.62
5,24200,326.95,6.62
5,24225,329.15,6.62
5,24250,331.35,6.6
5,24275,333.54,6.6
5,24300,335.74,6.6
5,24325,337.94,6.62
5,24350,340.14,6.62
5,24375,342.33,6.62
5,24400,344.53,7.51
5,24425,346.73,8.39
5,24450,348.93,7.49
5,24475,351.12,8.4
5,24500,353.32,7.49
5,24525,355.52,8.39
5,24550,357.71,7.51
5,24575,359.91,8.4
6,24600,2.11,7.49
6,24625,4.31,7.8
6,24650,6.5,7.49
6,24675,8.7,7.8
6,24700,10.9,7.51
6,24725,13.1,8.4
6,24750,15.29,7.49
6,24775,17.49,7.8
6,24800,19.69,7.49
6,24825,21.88,7.8
6,24850,24.08,7.49
6,24875,26.28,8.39
6,24900,28.48,7.51
6,24925,30.67,8.39
6,24950,32.87,7.49
6,24975,35.07,8.39
6,25000,37.27,6.62
6,25025,39.46,6.62
6,25050,41.66,6.62
6,25075,43.86,6.6
6,25100,46.05,6.64
6,25125,48.25,6.62
6,25150,50.45,6.62
6,25175,52.65,6.6
6,25200,54.84,6.6
6,25225,57.04,6.6
6,25250,59.24,6.62
6,25275,61.44,6.6
6,25300,63.63,6.6
6,25325,65.83,6.6
6,25350,68.03,6.6
6,25375,70.22,6.6
6,25400,72.42,6.62
6,25425,74.62,7.51
6,25450,76.82,7.51
6,25475,79.01,7.49
6,25500,81.21,8.09
6,25525,83.41,8.99
6,25550,85.61,8.11
6,25575,87.8,7.2
6,25600,90.0,7.22
6,25625,92.2,6.31
6,25650,94.39,6.31
6,25675,96.59,6.29
6,25700,98.79,6.31
6,25725,100.99,6.31
6,25750,103.18,6.33
6,25775,105.38,7.22
6,25800,107.58,7.2
6,25825,109.78,7.22
6,25850,111.97,7.2
6,25875,114.17,8.08
6,25900,116.37,8.09
6,25925,118.56,8.68
6,25950,120.76,7.8
6,25975,122.96,8.7
6,26000,125.16,6.91
6,26025,127.35,6.91
6,26050,129.55,6.91
6,26075,131.75,6.91
6,26100,133.95,6.89
6,26125,136.14,6.93
6,26150,138.34,6.91
6,26175,140.54,6.89
6,26200,142.73,6.91
6,26225,144.93,6.89
6,26250,147.13,6.91
6,26275,149.33,6.91
6,26300,151.52,6.91
6,26325,153.72,6.93
6,26350,155.92,6.91
6,26375,158.12,6.89
6,26400,160.31,6.91
6,26425,162.51,6.91
6,26450,164.71,6.91
6,26475,166.9,7.8
6,26500,169.1,6.91
6,26525,171.3,7.8
6,26550,173.5,6.89
6,26575,175.69,6.91
6,26600,177.89,6.91
6,26625,180.09,7.8
6,26650,182.29,6.93
6,26675,184.48,6.93
6,26700,186.68,6.91
6,26725,188.88,7.8
6,26750,191.07,6.91
6,26775,193.27,6.91
6,26800,195.47,6.89
6,26825,197.67,6.91
6,26850,199.86,6.91
