scan_index,step,angle_deg,distance_cm
3,13525,108.72,11.08
3,13550,110.92,9.3
3,13575,113.12,11.37
3,13600,115.31,9.59
3,13625,117.51,8.7
3,13650,119.71,8.71
3,13675,121.9,8.68
3,13700,124.1,11.68
3,13725,126.3,10.77
3,13750,128.5,10.79
3,13775,130.69,10.79
3,13800,132.89,10.77
3,13825,135.09,10.77
3,13850,137.29,10.79
3,13875,139.48,11.68
3,13900,141.68,12.55
3,13925,143.88,8.7
3,13950,146.07,8.7
3,13975,148.27,8.71
3,14000,150.47,9.59
3,14025,152.67,17.61
3,14050,154.86,17.61
3,14075,157.06,16.33
3,14100,159.26,8.97
3,14125,161.46,9.88
3,14150,163.65,7.8
3,14175,165.85,8.7
3,14200,168.05,11.35
3,14225,170.24,8.39
3,14250,172.44,9.88
3,14275,174.64,8.09
3,14300,176.84,8.08
3,14325,179.03,9.0
3,14350,181.23,8.99
3,14375,183.43,8.09
3,14400,185.63,8.09
3,14425,187.82,11.95
3,14450,190.02,8.4
3,14475,192.22,12.26
3,14500,194.41,9.59
3,14525,196.61,8.7
3,14550,198.81,8.68
3,14575,201.01,10.77
3,14600,203.2,9.88
3,14625,205.4,13.75
3,14650,207.6,15.04
3,14675,209.79,16.33
3,14700,211.99,17.61
3,14725,214.19,16.33
3,14750,216.39,10.46
3,14775,218.58,9.59
3,14800,220.78,9.59
3,14825,222.98,9.59
3,14850,225.18,9.57
3,14875,227.37,9.59
3,14900,229.57,9.59
3,14925,231.77,9.59
3,14950,233.96,9.6
3,14975,236.16,10.48
3,15000,238.36,10.48
3,15025,240.56,18.9
3,15050,242.75,17.61
3,15075,244.95,15.04
3,15100,247.15,15.04
3,15125,249.35,9.9
3,15150,251.54,10.79
3,15175,253.74,8.7
3,15200,255.94,8.7
3,15225,258.13,9.57
3,15250,260.33,8.4
3,15275,262.53,9.3
3,15300,264.73,8.11
3,15325,266.92,8.09
3,15350,269.12,8.11
3,15375,271.32,8.97
3,15400,273.52,8.08
3,15425,275.71,8.11
3,15450,277.91,8.99
3,15475,280.11,8.39
3,15500,282.3,10.19
3,15525,284.5,9.59
3,15550,286.7,7.8
3,15575,288.9,9.88
3,15600,291.09,8.99
3,15625,293.29,15.02
3,15650,295.49,17.61
3,15675,297.69,10.46
3,15700,299.88,9.59
3,15725,302.08,8.68
3,15750,304.28,8.7
3,15775,306.47,11.66
3,15800,308.67,10.79
3,15825,310.87,10.77
3,15850,313.07,10.77
3,15875,315.26,10.77
3,15900,317.46,10.77
3,15925,319.66,10.79
3,15950,321.86,10.79
3,15975,324.05,10.79
3,16000,326.25,11.68
3,16025,328.45,11.66
3,16050,330.64,8.71
3,16075,332.84,8.7
3,16100,335.04,8.7
3,16125,337.24,10.48
3,16150,339.43,12.26
3,16175,341.63,9.28
3,16200,343.83,10.19
3,16225,346.03,8.09
3,16250,348.22,9.9
3,16275,350.42,7.8
3,16300,352.62,7.8
3,16325,354.81,8.68
3,16350,357.01,8.4
3,16375,359.21,7.49
4,16400,1.41,7.51
4,16425,3.6,8.39
4,16450,5.8,7.8
4,16475,8.0,7.79
4,16500,10.2,7.8
4,16525,12.39,8.11
4,16550,14.59,8.09
4,16575,16.79,9.28
4,16600,18.98,11.37
4,16625,21.18,10.46
4,16650,23.38,8.71
4,16675,25.58,8.7
4,16700,27.77,10.77
4,16725,29.97,9.9
4,16750,32.17,15.02
